EDITOR_DELETECOLS;NULL;1;0;0;1;0
EDITOR_DELETEROWS;NULL;1;0;0;1;0
EDITOR_DETAILS;NULL;1;0;0;1;0
EDITOR_DOCUMENT;NULL;1;0;0;1;0
EDITOR_FLASH;NULL;1;0;0;1;0
EDITOR_FONTNAME;NULL;1;0;0;1;0
EDITOR_FONTSIZE;NULL;1;0;0;1;0
EDITOR_HELP;NULL;1;0;0;1;0
EDITOR_HR;NULL;1;0;0;1;0
EDITOR_IMAGE;NULL;1;0;0;1;0
EDITOR_IMAGEMAP;NULL;1;0;0;1;0
EDITOR_IMAGE_PROPERTY;NULL;1;0;0;1;0
EDITOR_INDENT;NULL;1;0;0;1;0
EDITOR_INSERTCELL;NULL;1;0;0;1;0
EDITOR_INSERTCOL;NULL;1;0;0;1;0
EDITOR_INSERTROW;NULL;1;0;0;1;0
EDITOR_INSERTTABLE;NULL;1;0;0;1;0
EDITOR_ITALIC;NULL;1;0;0;1;0
EDITOR_JUSTIFYCENTER;NULL;1;0;0;1;0
EDITOR_JUSTIFYLEFT;NULL;1;0;0;1;0
EDITOR_JUSTIFYRIGHT;NULL;1;0;0;1;0
EDITOR_LINK;NULL;1;0;0;1;0
EDITOR_LINKCHECK;NULL;1;0;0;1;0
EDITOR_LOCK_ELEMENT;NULL;1;0;0;1;0
EDITOR_MAKE_ABSOLUTE;NULL;1;0;0;1;0
EDITOR_MERGECELLS;NULL;1;0;0;1;0
EDITOR_MODIFTABLE;NULL;1;0;0;1;0
EDITOR_ORDERLIST;NULL;1;0;0;1;0
EDITOR_OUTDENT;NULL;1;0;0;1;0
EDITOR_PALETTE;NULL;1;0;0;1;0
EDITOR_PASTE;NULL;1;0;0;1;0
EDITOR_REDO;NULL;1;0;0;1;0
EDITOR_REMOVEFORMAT;NULL;1;0;0;1;0
EDITOR_SELECTALL;NULL;1;0;0;1;0
EDITOR_SEND_BACKWARD;NULL;1;0;0;1;0
EDITOR_SEND_BELOW_TEXT;NULL;1;0;0;1;0
EDITOR_SEND_TO_BACK;NULL;1;0;0;1;0
EDITOR_SETBACKCOLOR;NULL;1;0;0;1;0
EDITOR_SETFORECOLOR;NULL;1;0;0;1;0
EDITOR_SNAPTOGRID;NULL;1;0;0;1;0
EDITOR_SPLITCELL;NULL;1;0;0;1;0
EDITOR_STRIKETHROUGH;NULL;1;0;0;1;0
EDITOR_SUBSCRIPT;NULL;1;0;0;1;0
EDITOR_SUPERSCRIPT;NULL;1;0;0;1;0
EDITOR_TABLE_PROPERTY;NULL;1;0;0;1;0
EDITOR_TEMPLATE;NULL;1;0;0;1;0
EDITOR_TIDY;NULL;1;0;0;1;0
EDITOR_TOC;NULL;1;0;0;1;0
EDITOR_UNDERLINE;NULL;1;0;0;1;0
EDITOR_UNDO;NULL;1;0;0;1;0
EDITOR_UNLINK;NULL;1;0;0;1;0
EDITOR_UNORDERLIST;NULL;1;0;0;1;0
EDITOR_VISIBLEBORDERS;NULL;1;0;0;1;0
EDIT_CONCESSION_FAVS;NULL;2;NULL;NULL;1;0
EDIT_MY_NEWS;NULL;2;0;0;1;0
EDIT_MY_QUICKLINKS;NULL;2;0;0;1;0
EEE;NULL;2;NULL;NULL;1;0
ELECTRIQUE;NULL;0;0;0;0;1
EMAIL_ERROR;NULL;2;0;0;1;0
EMAIL_FOR_LOGIN;NULL;2;0;0;1;0
EMAIL_SUBSCRIBER_REMOVED;NULL;2;0;0;1;0
EMBARGO_PLD_LEGEND;NULL;2;0;0;1;0
ENCADRE;NULL;1;0;0;1;0
End;NULL;1;0;0;1;0
End hour;NULL;1;0;0;1;0
END_DATE_VIEWING;NULL;1;0;0;1;0
ENQUIRY_FORM_BLOC_A_LABEL;NULL;2;0;0;1;0
ENQUIRY_FORM_BLOC_B_LABEL;NULL;2;0;0;1;0
ENQUIRY_FORM_BLOC_C_LABEL;NULL;2;0;0;1;0
ENQUIRY_FORM_BLOC_D_LABEL;NULL;2;0;0;1;0
ENQUIRY_FORM_BLOC_E_LABEL;NULL;2;0;0;1;0
ENQUIRY_FORM_BLOC_F_LABEL;NULL;2;0;0;1;0
ENQUIRY_LINK;NULL;2;0;0;1;0
ENTETE_SPECIFIQUE_POUR_LE_MOBILE;NULL;2;NULL;0;1;0
ERREUR_SITE_NON_CONFORME;NULL;1;0;0;1;0
ERROR_POS_DENIED_ACCESS;NULL;2;0;0;1;0
ESSENCE;NULL;0;0;0;0;1
ETAPE_SUIVANTE;used;2;NULL;NULL;0;1
EVENT_TAB;NULL;2;0;0;1;0
EXCLUDING_VAT;NULL;2;0;0;1;0
EXIST_CAT;NULL;2;NULL;0;1;0
EXPIRATION;NULL;1;0;0;1;0
EXPLOITATION;NULL;1;0;0;1;0
FAQ;used;2;0;0;0;1
FAQ_FREQUENTLY_ASKED_QUESTIONS;NULL;2;NULL;0;0;1
FAVORITE_CONCESSION;NULL;2;NULL;NULL;0;1
FEATURE;NULL;1;0;0;0;1
Featured Links;NULL;2;0;0;0;1
